NAME,SPECS,PRICE,RATING
"Micromax Canvas 4 Plus A315 (Black, 16 GB)","1 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display13MP Rear Camera , 5MP Front Camera2000 mAh BatteryMT6592 Processor1 Year for Mobile & 6 Months for Accessories",4967,3
"Apple iPhone 6s Plus (Space Grey, 128 GB)","128 GB ROM ,13.97 cm (5.5 inch) Retina HD Display12MP Rear Camera , 5MP Front CameraA9 Chip with 64-bit Architecture and M9 Motion Co-processorBrand Warranty of 1 Year",49990,2.2
Samsung Guru FM Plus,"4 MB RAM , 4 MB ROM ,3.81 cm (1.5 inch) Display800 mAh Battery1 Year Manufacturer Warranty",4500,0
"OPPO F1 Plus (Rose Gold, 64 GB)","4 GB RAM , 64 GB ROM ,13.97 cm (5.5 inch) HD Display13MP Rear Camera2850 mAh Battery1 Year Manufacturer Warranty",24900,2.2
"ZOPO Flash X Plus (Charcoal Black, 32 GB)","3 GB RAM , 32 GB ROM ,13.97 cm (5.5 inch) HD Display13MP Rear Camera , 8MP Front Camera3100 mAh BatteryMT6753 64-bit Processor1 Year Manufacturer Warranty for Device",6599,3
Forme N5+ Selfie with Wireless FM,"4.57 cm (1.8 inch) Display0.8MP Rear Camera , 0.3MP Front Camera850 mAh Battery0 0 0 0 Processor Processor6 Months Warranty",599,3
"HTC Desire 626G Plus (White Birch, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display13MP Rear Camera , 5MP Front Camera2000 mAh Li-Polymer BatteryARM Cortex-A53 Octa Core 1.7GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",5500,2.2
"Zopo Flash X Plus (Rose Gold, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera3100 mAh BatteryMT6753 64-bit Processor1 Year Manufacturer Warranty for Device",6499,3
"Apple iPhone 6 Plus (Gold, 64 GB)","64 GB ROM ,13.97 cm (5.5 inch) Retina HD Display8MP Rear Camera , 1.2MP Front CameraA8 Chip with 64-bit Architecture and M8 Motion Co-processor1 Year Manufacturer Warranty",45999,4
"Intex Aqua Amaze Plus (Champagne, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB11.94 cm (4.7 inch) HD Display5MP Rear Camera , 5MP Front Camera2000 mAh Li-Ion BatterySC9832A ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",5290,3
Lava KKT Uno+,Expandable Upto 8 GB6.1 cm (2.4 inch) QVGA Display1.3MP Rear Camera1700 mAh Li-Ion BatteryBrand Warranty of 1 Year,1099,3
Intex ECO 106+,"15 KB ROM ,4.57 cm (1.8 inch) VGA Display1MP Rear Camera1000 mAh Battery1 Year",899,3
Lava KKT Uno+,"512 MB RAM , 512 MB ROM ,cm QVGA Display1.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty",1199,3
"Celkon Star 4G+ (Black + Gold, 4 GB)","512 MB RAM , 4 GB ROM ,10.16 cm (4 inch) Display3.2MP Rear Camera1800 mAh Battery1 Year Manufacturer Warranty",2999,3
Usha Shriram NJ 1 Panther,"32 MB RAM , 32 MB ROM , Expandable Upto 8 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1800 mAh Battery6 Months Warranty",995,2.2
I-Plus I-7,"20 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) Display0.03MP Rear Camera1000 mAh BatteryOne Year Manufacturing Warranty",699,4
I-Plus I-7,"20 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) Display0.03MP Rear Camera1000 mAh BatteryOne Year Manufacturing Warranty",699,4
"LG Q6+ (Blue, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 2 TB13.97 cm (5.5 inch) Full HD+ Display13MP Rear Camera , 5MP Front Camera3000 mAh BatteryQualcomm Snapdragon 435 1.4 GHz Octacore ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",19990,3
Karbonn K107+,"1 MB RAM , 1 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Karbonn India Warranty",845,0
Spice Boss M-5000+,"1 MB ROM , Expandable Upto 16 GB4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera850 mAh Battery1 Year Manufacturer Warranty",1012,3
"Zen Admire Thrill+ (Blue, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB11.43 cm (4.5 inch) Display5MP Rear Camera , 5MP Front Camera1750 mAh Battery",3599,2.2
"Karbonn alfa A1+Champ(3G) Black (Black, 512 MB)","256 MB RAM , 512 MB ROM , Expandable Upto 32 GB8.89 cm (3.5 inch) Display3MP Rear Camera , 0.3MP Front Camera1300 mAh Battery1 Year Manufacturer Warranty",2749,3
"Zen Admire Swadesh+ (Blue, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) Display5MP Rear Camera , 2MP Front Camera2000 mAh BatteryMediatek Processor1 YearManufacturer Warranty",3299,2.2
Mido M-66+,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year",635,3
"Intex Aqua Lions X1+ (Blue, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera , 5MP Front Camera2800 mAh Li-ion BatteryMT6737 ProcessorBrand Warranty of 1 Year",5424,3
Mido M11+,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera1200 mAh Battery6 Months",899,3
Intex Neo V+ FM,"60 MB RAM , 60 KB ROM ,4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera1800 mAh Battery1 Year Manufacturer Warranty",700,3
"Lava A76+ 4G with VoLTE (White, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB11.43 cm (4.5 inch) FWVGA Display5MP Rear Camera , 5MP Front Camera1850 mAh Li-Ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",3999,3
Forme W1+,6.1 cm (2.4 inch) Display0.3MP Rear Camera1500 mAh Battery1 Year manufacturer warranty 3 months accessories,999,3
Gfive U220+,"512 MB RAM , 512 MB ROM ,4.5 cm (1.77 inch) Display0.3MP Rear Camera800 mAh Battery1 Year for Mobile & 3 Months for Accessories",670,2
Citycall M9+ Extra,"64 MB RAM , 64 MB ROM ,6.1 cm (2.4 inch) Display1.3MP Rear Camera2000 mAh Battery6 month",975,3
"Reach Cogent+ (Red, 8 GB)","1 GB RAM , 8 GB ROM ,10.16 cm (4 inch) Display3.2MP Rear Camera2000 mAh Battery1 Year Manufacturer Warranty",2299,3
M-tech Trendy+,"32 MB RAM , 32 MB ROM , Expandable Upto 16 GB7.11 cm (2.8 inch) QVGA Display0.08MP Rear Camera , 0.08MP Front Camera2800 mAh Battery1 Year Manufacturer Warranty For Phone And 6 Months Warranty For In The Box Accessories",969,3
"Reach Allure+ (Silver, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB13.97 cm (5.5 inch) quarter HD Display10MP Rear Camera , 5MP Front Camera2600 mAh BatteryMTK Processor1 Year Manufacturer Warranty",4999,3
"Reach Cogent+ (Orange, 8 GB)","1 GB RAM , 8 GB ROM ,10.16 cm (4 inch) Display3.2MP Rear Camera2000 mAh Battery1 Year Manufacturer Warranty",2290,3
Mido D11+,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera1000 mAh Battery6 Months Manufacturer Warranty",599,2.2
Reach Champ+ Selfie,"32 MB RAM , 32 MB ROM , Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera , 0.3MP Front Camera1500 mAh Battery1 Year Manufacturer Warranty",840,2.2
Reach Champ+ Selfie,"16 MB RAM , 16 MB ROM , Expandable Upto 16 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera , 0.3MP Front Camera1500 mAh Battery1 year Manufacturer warranty",845,2.2
Mido D15+,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera1000 mAh Battery6 Month",595,2.2
Ziox Z 304+,"20 KB ROM ,6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera2500 mAh Battery1 Year Manufacturer Warranty",1395,0
Salora KT24+ Vishaal,"32 MB RAM , 32 MB ROM ,6.1 cm (2.4 inch) Display1.3MP Rear Camera2700 mAh Battery1 Year",1099,2.2
M-tech L33+,"32 MB RAM , 32 MB ROM , Expandable Upto 8 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera1800 mAh Battery1 Year Manufacturer Warranty For Phone",879,3
M-tech L33+,"32 MB RAM , 32 MB ROM , Expandable Upto 8 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera1800 mAh Battery1 Year Manufacturer Warranty For Phone",949,3
M-tech Star++,"32 MB RAM , 32 MB ROM , Expandable Upto 16 MB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1600 mAh Battery1 Year Manufacturer Warranty",1225,0
UNI N22,"32 MB RAM , 32 MB ROM , Expandable Upto 4 GB4.57 cm (1.8 inch) NA Display0.3MP Rear Camera2400 mAh Battery1 Year Manufacturer Warranty",829,3
UNI N22,"32 MB RAM , 32 MB ROM , Expandable Upto 4 GB4.57 cm (1.8 inch) NA Display0.3MP Rear Camera2400 mAh Battery1 Year Manufacturer Warranty",829,3
"Ziox Astra NXT+ (Black, 4 GB)","512 MB RAM , 4 GB ROM , Expandable Upto 32 GB10.16 cm (4 inch) Display2MP Rear Camera2000 mAh BatterySC7731C Processor1 Year Ziox Manufacturer Warranty",3099,3
Adcom Aqua 201+,"32 MB RAM , 32 MB ROM , Expandable Upto 8 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera1500 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.",1086,2
Adcom Aqua 201+,"32 MB RAM , 32 MB ROM , Expandable Upto 8 GB6.1 cm (2.4 inch) HVGA Display0.3MP Rear Camera1500 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.",900,2.2
"Videocon Z51 NOVA + (Blue Silver, 8 GB)","1 GB RAM , 8 GB ROM ,12.7 cm (5 inch) FWVGA Display8MP Rear Camera2000 mAh Battery1 Year Manufacturer Warranty",2940,2
Mido D11+,"32 MB RAM , 52 MB ROM ,4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera1000 mAh Battery6 Months Manufacturer Warranty",599,3
Mido D11+,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera1000 mAh Battery6 Months Manufacturer Warranty",575,3
"Micromax Micromax Canvas Blaze 4G+ (Blue, 8 GB)","1 GB RAM , 8 GB ROM ,11.43 cm (4.5 inch) FWVGA Display8MP Rear Camera1750 mAh Battery1 GHz + 1 GHz, Single Core Processor1 Year Manufacturer Warranty",3799,3
"Zen Admire Thrill+ (White & Golden, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB11.43 cm (4.5 inch) Display5MP Rear Camera , 5MP Front Camera1750 mAh Battery",3250,2.2
Mido M-66+,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year",645,3
Mido M-66+,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year",635,3
Mido M-66+,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year",635,3
M-tech L6+,"32 MB RAM , 32 MB ROM , Expandable Upto 16 GB6.1 cm (2.4 inch) Display1.3MP Rear Camera1450 mAh Battery1 Year Manufacturer Warranty",1095,2.2
Mido M11+,"32 MB RAM , 32 MB ROM ,4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera1000 mAh Battery6 Month",899,3
"HTC One E9+ (Meteor Grey, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 2 TB13.97 cm (5.5 inch) Quad HD Display20MP Rear Camera2800 mAh Li-Polymer BatteryMT6795 ProcessorBrand Warranty of 1 Year",18940,3
"LG Q6+ (Terra Gold, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 2 TB13.97 cm (5.5 inch) Full HD+ Display13MP Rear Camera , 5MP Front Camera3000 mAh BatteryQualcomm Snapdragon 435 Processor1 Year Manufacturer Warranty for Device and 6 Months for accessories.",19990,3
"Celkon Diamond Mega 4G (Gold, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB13.97 cm (5.5 inch) HD Display8MP Rear Camera2700 mAh Battery1 Year Celkon Mobile warranty",5499,2.2
"HTC One M9+ (Gunmetal Grey, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 2 TB13.21 cm (5.2 inch) Display13MP Rear Camera2840 mAh BatteryMediaTek helio Processor1 Year Manufacturer Warranty",11999,3
"LG Q7+ (Lavender Violet, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB13.97 cm (5.5 inch) Full HD+ Display16MP Rear Camera , 5MP Front Camera3000 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",20990,2.2
"LG Q7+ (Moroccan Blue, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB13.97 cm (5.5 inch) Full HD+ Display16MP Rear Camera , 5MP Front Camera3000 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",20990,0
"Alive Plus Shine (Red, 4 GB)","512 MB RAM , 4 GB ROM ,15.24 cm (6 inch) Display5MP Rear Camera3000 mAh Battery10 Days Replacement Warranty",2999,2
"Alive Plus Shine (Gold, 4 GB)","512 MB RAM , 4 GB ROM ,15.24 cm (6 inch) Display5MP Rear Camera3000 mAh Battery10 Days Replacement Warranty",2999,2.2
"Alive Plus Shine (Blue, 4 GB)","512 MB RAM , 4 GB ROM ,15.24 cm (6 inch) Display5MP Rear Camera3000 mAh Battery10 Days Replacement Warranty",2999,2
"HTC Desire 820G+ (Milkyway Grey, 16 GB)","1 GB RAM , 16 GB ROM , Expandable Upto 32 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 8MP Front Camera2600 mAh BatteryMediaTek MT6592 Octa Core 0 Processor ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7990,2.2
"HTC Desire 820G+ (Santorini White, 16 GB)","1 GB RAM , 16 GB ROM , Expandable Upto 32 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 8MP Front Camera2600 mAh BatteryMediatek MediaTek MT6592 Octa Core 0 Processor ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7990,3
"LG Q7+ (Aurora Black, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 512 GB13.97 cm (5.5 inch) Full HD+ Display16MP Rear Camera , 5MP Front Camera3000 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",15000,2.2
"ZOPO Color E ZP350 (Black, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 64 GB12.7 cm (5 inch) HD Display8MP Rear Camera2100 mAh BatteryMTK MT6735 Processor1 Year Manufacturer Warranty",3490,3
Ziox S 337+,"128 MB RAM , 8 GB ROM ,6.1 cm (2.4 inch) Display0.3MP Rear Camera1750 mAh Battery1 Year manufacturing warranty",1700,2.2
M-tech Trendy+,"32 MB RAM , 32 MB ROM , Expandable Upto 16 GB7.11 cm (2.8 inch) QVGA Display0.08MP Rear Camera , 0.08MP Front Camera2800 mAh Battery1 Year Manufacturer Warranty For Phone And 6 Months Warranty For In The Box Accessories",1499,3
"Sony Xperia XA Ultra Dual (Graphite Black, 16 GB)","3 GB RAM , 16 GB ROM , Expandable Upto 200 GB15.24 cm (6 inch) Full HD Display21.5MP Rear Camera , 16MP Front Camera2700 mAh Li-Ion BatteryMediatek MT6755 64-bit Octa Core 2GHz ProcessorBrand Warranty of 1 Year",24990,2.2
"Sony Xperia XZ2 (Liquid Black, 64 GB)","6 GB RAM , 64 GB ROM , Expandable Upto 400 GB14.48 cm (5.7 inch) Display19MP Rear Camera3180 mAh BatteryQualcomm Snapdragon 845 ProcessorBrand Warranty of 1 Year",72990,0
"Sony Xperia L2 Dual (Gold, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 8MP Front Camera3300 mAh BatteryMT6737T ProcessorBrand Warranty of 1 Year Available for Mobile",14990,3
"Sony Xperia Z5 Premium Dual (Gold, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 20013.97 cm (5.5 inch) UHD 4K Display23MP Rear Camera , 5MP Front Camera3430 mAh Batteryqualcomm Snapdragon 810 Octa Core 2GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",25990,3
"Sony Xperia XZ Premium Dual (Luminous Chrome, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB13.97 cm (5.5 inch) Display19MP Rear Camera , 13MP Front Camera3230 mAh BatteryQualcomm Snapdragon 835 64-bit ProcessorBrand Warranty of 1 Year",39990,1.5
"Sony Xperia Z3+ (White, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.21 cm (5.2 inch) Full HD Display20.7MP Rear Camera , 5MP Front Camera2930 mAh BatteryQualcomm Snapdragon 810 MSM8994 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",55990,3
"Sony Xperia R1 Dual (Black, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera , 8MP Front Camera2620 mAh BatteryQualcomm Snapdragon 430 64-bit ProcessorBrand Warranty of 1 Year",12990,1.5
"Sony Xperia XA Ultra Dual (White, 16 GB)","3 GB RAM , 16 GB ROM , Expandable Upto 200 GB15.24 cm (6 inch) Full HD Display21.5MP Rear Camera , 16MP Front Camera2700 mAh Li-Ion BatteryMediaTek MT6755 64-bit Octa Core 2GHz ProcessorBrand Warranty of 1 Year",22990,1.5
"Sony Xperia XZ Dual (Platinum, 64 GB)","3 GB RAM , 64 GB ROM , Expandable Upto 256 GB13.21 cm (5.2 inch) Full HD Display23MP Rear Camera , 13MP Front Camera2900 mAh BatteryQualcomm Snapdragon 820 64-bit ProcessorBrand Warranty of 1 Year",39990,4
"Sony Xperia XZ1 (Black, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB13.21 cm (5.2 inch) Full HD Display19MP Rear Camera , 13MP Front Camera2700 mAh BatteryQualcomm Snapdragon 835 ProcessorBrand Warranty of 1 Year",44890,4
"Sony Xperia Z3 (White, 16 GB)","3 GB RAM , 16 GB ROM , Expandable Upto 128 GB13.21 cm (5.2 inch) Full HD Display20.7MP Rear Camera , 2.2MP Front Camera3100 mAh BatteryQualcomm Snapdragon 801 Krait 400 Processor1 Year for Mobile & 6 Months for Accessories",51000,4
"Sony Xperia Tipo (Classic Black, 2.9 GB)","512 MB RAM , 2.9 GB ROM , Expandable Upto 32 GB8.13 cm (3.2 inch) HVGA Display3.2MP Rear Camera1500 mAh Li-Ion BatteryQualcomm Scorpion Processor1 Year for Mobile & 6 Months for Accessories",5790,4
"ZOPO Flash X Plus (Charcoal Black, 32 GB)","3 GB RAM , 32 GB ROM ,13.97 cm (5.5 inch) HD Display13MP Rear Camera , 8MP Front Camera3100 mAh BatteryMT6753 64-bit Processor1 Year Manufacturer Warranty for Device",6599,3
"Sony Xperia XA1 Ultra Dual (White/Rainbow White, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.24 cm (6 inch) Full HD Display23MP Rear Camera , 16MP Front Camera2700 mAh BatteryHelio P20 64-bit ProcessorBrand Warranty of 1 Year",22990,4
Sony SmartBand SWR10,cm Display1 Year Manufacturer Warranty,10000,1.5
"Sony Xperia E1 Dual (Purple, 4 GB)","512 MB RAM , 4 GB ROM , Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display3MP Rear Camera1700 mAh BatteryQualcomm MSM8210 Processor1 Year for Mobile & 6 Months for Accessories",5599,3
"Sony Xperia E 4G Dual (Black, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB11.94 cm (4.7 inch) quarter HD Display5MP Rear Camera , 2MP Front Camera2300 mAh BatteryMediaTek MT6732 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6000,3
"Sony Xperia E3 Dual (White, 4 GB)","1 GB RAM , 4 GB ROM , Expandable Upto 32 GB11.43 cm (4.5 inch) FWVGA Display5MP Rear Camera , 0.3MP Front Camera2330 mAh BatteryQualcomm Snapdragon MSM8226 Processor1 Year for Mobile & 6 Months for Accessories",5990,3
"Sony Xperia M5 Dual (Gold, 16 GB)","3 GB RAM , 16 GB ROM , Expandable Upto 200 GB12.7 cm (5 inch) Full HD Display21.5MP Rear Camera , 13MP Front Camera2600 mAh BatteryMediaTek Helio X10 MT6795 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",14990,3
"Sony Xperia Z5 Dual (Graphite Black, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 20013.21 cm (5.2 inch) Full HD Display23MP Rear Camera , 5MP Front Camera2900 mAh BatteryMSM8994 Qualcomm Snapdragon 810 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",25990,1.5
"Sony Xperia E3 (Copper, 4 GB)","1 GB RAM , 4 GB ROM , Expandable Upto 32 GB11.43 cm (4.5 inch) FWVGA Display5MP Rear Camera , 0.3MP Front Camera2330 mAh BatteryQualcomm Snapdragon MSM8226 Processor1 Year for Mobile & 6 Months for Accessories",6990,1.5
"Sony Xperia E1 (Purple, 4 GB)","512 MB RAM , 4 GB ROM , Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display3MP Rear Camera1700 mAh BatteryQualcomm MSM8210 Processor1 Year for Mobile & 6 Months for Accessories",6167,3
"Sony Xperia Neo L (Glossy White, 1 GB)","512 MB RAM , 1 GB ROM , Expandable Upto 32 GB10.16 cm (4 inch) FWVGA Display5MP Rear Camera , 0.3MP Front Camera1460 mAh Li-Po BatteryQualcomm Scorpion Processor1 Year for Mobile & 6 Months for Accessories",7000,3
"Sony Xperia E1 (Black, 4 GB)","512 MB RAM , 4 GB ROM , Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display3MP Rear Camera1700 mAh BatteryQualcomm MSM8210 Processor1 Year for Mobile & 6 Months for Accessories",6167,3
"Sony Xperia T3 (White, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB13.46 cm (5.3 inch) HD Display8MP Rear Camera , 1.1MP Front Camera2500 mAh BatteryQualcomm Snapdragon MSM8228 Processor1 Year for Mobile & 6 Months for Accessories",12499,3
"Sony Xperia L (Diamond White, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB10.92 cm (4.3 inch) FWVGA Display8MP Rear Camera , 0.3MP Front Camera1700 mAh BatteryQualcomm Processor1 Year for Mobile & 6 Months for Accessories",9000,4
"Sony Xperia T3 (Black, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB13.46 cm (5.3 inch) HD Display8MP Rear Camera , 1.1MP Front Camera2500 mAh BatteryQualcomm Snapdragon MSM8228 Processor1 Year for Mobile & 6 Months for Accessories",8000,3
"Sony Xperia M2 Dual (Black, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB12.19 cm (4.8 inch) quarter HD Display8MP Rear Camera , 0.3MP Front Camera2330 mAh BatteryQualcomm Snapdragon MSM8226 Processor1 Year for Mobile & 6 Months for Accessories",9990,3
"Sony Xperia T2 Ultra Dual (Black, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB15.24 cm (6 inch) HD Display13MP Rear Camera , 1.1MP Front Camera3000 mAh BatteryQualcomm Snapdragon MSM8228 Processor1 Year for Mobile & 6 Months for Accessories",15859,4
"Sony Xperia C (White, 4 GB)","1 GB RAM , 4 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) quarter HD Display8MP Rear Camera , 0.3MP Front Camera2330 mAh BatteryMTK6589 Processor1 Year for Mobile & 6 Months for Accessories",17165,1.5
"Sony Xperia C (Purple, 4 GB)","1 GB RAM , 4 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) quarter HD Display8MP Rear Camera , 0.3MP Front Camera2330 mAh BatteryMTK6589 Processor1 Year for Mobile & 6 Months for Accessories",9000,1.5
"Sony Xperia L (Starry Black, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB10.92 cm (4.3 inch) FWVGA Display8MP Rear Camera , 0.3MP Front Camera1700 mAh BatteryQualcomm Processor1 Year for Mobile & 6 Months for Accessories",14105,4
"Sony Xperia Z (Purple, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 2MP Front Camera2330 mAh BatteryQualcomm Snapdragon S4 Pro Processor1 Year for Mobile & 6 Months for Accessories",25186,4
"Sony Xperia Z (White, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 2MP Front Camera2330 mAh BatteryQualcomm Snapdragon S4 Pro Processor1 Year for Mobile & 6 Months for Accessories",25145,4
